# SAXS profile: number of points = 501, q_min = 0, q_max = 0.5, delta_q = 0.001
#    q    intensity    error
0.15400    493658.03125000 18364.08007812
0.15500    479778.40625000 12349.49609375
0.15600    466451.12500000 13181.90917969
0.15700    453669.81250000 15052.76464844
0.15800    441393.21875000 10527.22851562
0.15900    429623.96875000 11342.07324219
0.16000    418330.21875000 12123.21093750
0.16100    407507.31250000 12873.15722656
0.16200    397126.71875000 12622.67285156
0.16300    387174.34375000 10476.93750000
0.16400    377632.84375000 9346.41308594
0.16500    368482.46875000 12845.29980469
0.16600    359715.06250000 9010.86230469
0.16700    351304.31250000 18591.02539062
0.16800    343239.40625000 13051.67968750
0.16900    335509.43750000 11122.13867188
0.17000    328094.03125000 10098.73437500
0.17100    320973.65625000 10765.45703125
0.17200    314145.56250000 10597.70117188
0.17300    307589.81250000 12042.14160156
0.17400    301290.25000000 7908.86962891
0.17500    295240.90625000 10132.66894531
0.17600    289421.59375000 9989.38671875
0.17700    283823.87500000 9093.71679688
0.17800    278433.25000000 8223.52636719
0.17900    273242.56250000 10328.56933594
0.18000    268237.96875000 8010.92724609
0.18100    263412.93750000 10786.76074219
0.18200    258747.34375000 7102.61523438
0.18300    254239.53125000 9122.11523438
0.18400    249877.71875000 11787.98242188
0.18500    245654.07812500 10965.99804688
0.18600    241558.37500000 7453.28369141
0.18700    237583.03125000 8709.79394531
0.18800    233716.96875000 6625.87646484
0.18900    229962.03125000 7209.31005859
0.19000    226293.62500000 7779.97509766
0.19100    222728.92187500 9621.89062500
0.19200    219239.31250000 9520.46679688
0.19300    215835.42187500 6908.89208984
0.19400    212500.28125000 6215.63330078
0.19500    209231.76562500 6151.41406250
0.19600    206027.23437500 7914.53662109
0.19700    202879.26562500 6628.06591797
0.19800    199785.59375000 5963.60058594
0.19900    196744.95312500 7082.81884766
0.20000    193744.60937500 6425.54003906
0.20100    190789.43750000 6359.01220703
0.20200    187873.12500000 6864.88427734
0.20300    184994.95312500 6793.01513672
0.20400    182149.96875000 6161.22314453
0.20500    179337.09375000 5541.51660156
0.20600    176551.35937500 8222.87988281
0.20700    173796.17187500 9218.14941406
0.20800    171066.28125000 6971.80664062
0.20900    168366.23437500 5303.53662109
0.21000    165684.35937500 7341.47412109
0.21100    163027.57812500 5702.70507812
0.21200    160393.43750000 6149.48486328
0.21300    157780.09375000 7090.63769531
0.21400    155188.87500000 6506.29394531
0.21500    152621.56250000 5439.43261719
0.21600    150070.46875000 6838.71142578
0.21700    147543.75000000 6272.08496094
0.21800    145038.51562500 5717.41845703
0.21900    142551.67187500 5174.62597656
0.22000    140088.32812500 4643.92822266
0.22100    137651.54687500 5500.55615234
0.22200    135236.59375000 5428.39746094
0.22300    132844.48437500 4463.57470703
0.22400    130475.23437500 6164.95507812
0.22500    128137.60937500 5212.63818359
0.22600    125821.71875000 5141.07568359
0.22700    123537.44531250 5069.97705078
0.22800    121279.96093750 4582.56347656
0.22900    119051.64062500 4518.01025391
0.23000    116855.05468750 5263.73583984
0.23100    114691.97656250 5188.66503906
0.23200    112559.22656250 4327.33984375
0.23300    110462.76562500 6203.58935547
0.23400    108402.15625000 4203.29394531
0.23500    106374.64062500 3765.66259766
0.23600    104387.44531250 4453.16894531
0.23700    102439.02343750 6217.02490234
0.23800    100530.23437500 5045.61279297
0.23900    98659.84375000  5327.63183594
0.24000    96833.24218750  3850.57397461
0.24100    95050.81250000  4140.41357422
0.24200    93311.90625000  4081.46289062
0.24300    91615.74218750  4694.39111328
0.24400    89966.28906250  4959.39208984
0.24500    88361.03906250  3586.57470703
0.24600    86804.06250000  3859.30883789
0.24700    85295.15625000  3490.27783203
0.24800    83835.02343750  3444.36206055
0.24900    82420.21093750  3708.90966797
0.25000    81057.46093750  3356.99462891
0.25100    79741.81250000  4822.78515625
0.25200    78479.07031250  3573.93701172
0.25300    77264.48437500  4415.66552734
0.25400    76101.26562500  3201.96093750
0.25500    74986.32812500  3167.42285156
0.25600    73924.26562500  4274.67089844
0.25700    72910.28125000  3385.95336914
0.25800    71949.28906250  3633.79907227
0.25900    71036.32031250  3047.45825195
0.26000    70174.94531250  3296.81909180
0.26100    69360.57812500  2725.87084961
0.26200    68598.89843750  3247.47216797
0.26300    67881.42187500  2956.91479492
0.26400    67215.21093750  3206.16552734
0.26500    66595.96093750  4251.48632812
0.26600    66023.42968750  2644.23828125
0.26700    65498.69921875  2633.04785156
0.26800    65019.20312500  2623.52490234
0.26900    64582.20703125  2615.57958984
0.27000    64191.67578125  3131.27001953
0.27100    63841.28515625  3125.66967773
0.27200    63537.60546875  3902.79760742
0.27300    63270.08203125  2600.40039062
0.27400    63040.51953125  3640.59033203
0.27500    62854.43359375  2602.17358398
0.27600    62701.08984375  3647.32275391
0.27700    62587.17578125  2609.88525391
0.27800    62507.35546875  2877.52636719
0.27900    62459.94921875  3147.98168945
0.28000    62446.02734375  3158.52001953
0.28100    62461.44140625  3170.54296875
0.28200    62508.10546875  3449.50976562
0.28300    62582.08984375  3998.99584961
0.28400    62682.33593750  3483.57104492
0.28500    62809.14843750  3233.41528320
0.28600    62957.82812500  2981.36816406
0.28700    63129.19140625  2727.18115234
0.28800    63321.25390625  3019.47412109
0.28900    63533.76562500  4421.95019531
0.29000    63762.63281250  3061.56298828
0.29100    64009.68750000  2803.62451172
0.29200    64269.48437500  3107.10839844
0.29300    64545.29296875  3700.38183594
0.29400    64830.00781250  2868.72778320
0.29500    65127.80859375  3470.00976562
0.29600    65432.66406250  3789.53271484
0.29700    65744.27343750  2938.76928711
0.29800    66064.25000000  3259.27978516
0.29900    66388.67968750  2987.49072266
0.30000    66715.44531250  3313.42260742
0.30100    67044.85937500  3948.27221680
0.30200    67374.39843750  3980.81665039
0.30300    67703.88281250  5248.40527344
0.30400    68032.49218750  4668.72998047
0.30500    68356.00000000  3451.29443359
0.30600    68675.76562500  4111.27490234
0.30700    68991.82812500  3187.42260742
0.30800    69299.21093750  4175.62451172
0.30900    69601.03906250  3560.09326172
0.31000    69892.16406250  5868.84521484
0.31100    70174.95312500  4269.44433594
0.31200    70446.49218750  3307.46289062
0.31300    70706.50781250  3330.27685547
0.31400    70955.42187500  4023.17260742
0.31500    71188.75000000  3711.78173828
0.31600    71409.75781250  3395.53417969
0.31700    71616.28125000  3757.70629883
0.31800    71805.12500000  3435.87548828
0.31900    71981.31250000  3800.61328125
0.32000    72138.67968750  5210.21630859
0.32100    72279.25000000  5934.84960938
0.32200    72403.04687500  5261.89208984
0.32300    72506.29687500  6342.85107422
0.32400    72591.98437500  3538.85913086
0.32500    72658.73437500  4263.61474609
0.32600    72705.20312500  3566.19018555
0.32700    72733.74218750  5725.60058594
0.32800    72743.39843750  3948.87548828
0.32900    72730.36718750  3960.16870117
0.33000    72699.28906250  4692.37597656
0.33100    72645.83593750  5064.86816406
0.33200    72575.03906250  5075.17285156
0.33300    72481.82031250  4357.60693359
0.33400    72369.41406250  4727.53222656
0.33500    72236.17187500  4732.91406250
0.33600    72082.52343750  4736.90332031
0.33700    71909.60937500  3645.81738281
0.33800    71717.30468750  5105.55517578
0.33900    71504.86718750  4011.42333984
0.34000    71272.77343750  5103.84326172
0.34100    71022.00781250  4736.45800781
0.34200    70754.86718750  5096.47314453
0.34300    70466.64843750  3636.07934570
0.34400    70162.17968750  3993.98217773
0.34500    69840.49218750  3624.72192383
0.34600    69501.55468750  5064.57861328
0.34700    69145.35156250  5414.08105469
0.34800    68773.75000000  4680.39794922
0.34900    68387.13281250  3590.32446289
0.35000    67985.43750000  3937.37695312
0.35100    67569.95312500  3567.69360352
0.35200    67138.96093750  4977.01171875
0.35300    66695.69531250  3895.69580078
0.35400    66239.39843750  3879.97290039
0.35500    65772.86718750  3863.49853516
0.35600    65293.26953125  3846.10009766
0.35700    64804.07031250  5219.96826172
0.35800    64304.92578125  4155.38427734
0.35900    63796.91015625  4134.04003906
0.36000    63280.32031250  4111.95556641
0.36100    62755.34375000  4089.13867188
0.36200    62225.21093750  3388.16284180
0.36300    61686.44921875  4041.69628906
0.36400    61142.21093750  4017.04345703
0.36500    60592.89843750  3659.20532227
0.36600    60041.27734375  4957.90869141
0.36700    59483.74609375  3940.20336914
0.36800    58925.72265625  4566.15478516
0.36900    58365.89062500  3887.16845703
0.37000    57801.30078125  3859.97094727
0.37100    57237.37500000  3513.23022461
0.37200    56674.78515625  4122.24072266
0.37300    56111.02734375  4092.17749023
0.37400    55550.74218750  4374.62109375
0.37500    54992.17968750  4342.18261719
0.37600    54435.83593750  4309.68554688
0.37700    53881.50390625  3360.58935547
0.37800    53333.01953125  5154.37011719
0.37900    52789.48046875  3309.90039062
0.38000    52250.21484375  3583.32006836
0.38100    51716.53125000  3556.02880859
0.38200    51189.05078125  3823.05444336
0.38300    50668.73046875  3210.37084961
0.38400    50156.64843750  4055.16503906
0.38500    49650.83984375  4599.65380859
0.38600    49156.17968750  3709.57128906
0.38700    48667.78125000  3965.45117188
0.38800    48189.84375000  3936.62841797
0.38900    47721.70312500  3070.89184570
0.39000    47264.48046875  2772.06176758
0.39100    46818.33203125  3578.79370117
0.39200    46383.39843750  3281.16186523
0.39300    45958.76171875  3802.62792969
0.39400    45548.16796875  2968.60205078
0.39500    45147.87500000  3218.14062500
0.39600    44760.20703125  2665.47045898
0.39700    44385.57812500  3179.78295898
0.39800    44024.82031250  3161.86279297
0.39900    43676.72656250  3406.78491211
0.40000    43342.98828125  3128.49682617
0.40100    43020.96093750  3372.41333008
0.40200    42714.91015625  2840.32812500
0.40300    42421.49609375  3084.89135742
0.40400    42143.17187500  3072.23730469
0.40500    41879.09765625  2550.43725586
0.40600    41630.39062500  3558.14965820
0.40700    41394.70312500  3800.03369141
0.40800    41173.99609375  3536.43481445
0.40900    40967.59765625  4787.06396484
0.41000    40777.50000000  3016.71972656
0.41100    40600.85546875  3010.95947266
0.41200    40438.18750000  3006.17504883
0.41300    40291.13671875  3002.49560547
0.41400    40158.07812500  3249.79272461
0.41500    40039.94531250  2748.34204102
0.41600    39934.43359375  2497.89892578
0.41700    39844.90234375  3247.75830078
0.41800    39769.82421875  3249.39355469
0.41900    39705.66796875  3752.18579102
0.42000    39657.81640625  2754.83032227
0.42100    39623.29296875  2758.97021484
0.42200    39602.44921875  2512.77563477
0.42300    39593.29687500  3777.20068359
0.42400    39597.47265625  2776.77294922
0.42500    39614.73046875  3037.65771484
0.42600    39643.85156250  4062.70214844
0.42700    39685.75000000  3057.39038086
0.42800    39738.92578125  2557.19995117
0.42900    39804.80078125  2824.15063477
0.43000    39881.05468750  3609.63427734
0.43100    39967.25000000  3366.84130859
0.43200    40065.27734375  3382.91186523
0.43300    40173.03515625  3399.84423828
0.43400    40290.68359375  3680.55395508
0.43500    40417.68359375  3171.97998047
0.43600    40555.98046875  2658.44458008
0.43700    40700.32421875  2941.41235352
0.43800    40853.38671875  2959.21533203
0.43900    41015.39453125  3248.41943359
0.44000    41185.00390625  2996.82690430
0.44100    41361.96093750  3564.98754883
0.44200    41545.89453125  2760.72485352
0.44300    41735.52343750  3335.50317383
0.44400    41932.32421875  3638.67773438
0.44500    42132.54296875  4228.00097656
0.44600    42339.67968750  3406.65063477
0.44700    42551.80859375  4289.22265625
0.44800    42767.40234375  2880.38452148
0.44900    42987.92187500  3482.02197266
0.45000    43212.57031250  4384.99560547
0.45100    43438.19140625  3534.13159180
0.45200    43668.28515625  4747.61621094
0.45300    43900.06640625  4484.39208984
0.45400    44133.75390625  4518.19335938
0.45500    44369.10156250  5159.23925781
0.45600    44605.17578125  4892.29589844
0.45700    44842.48437500  4004.88232422
0.45800    45079.69140625  3414.11059570
0.45900    45316.32812500  3752.19213867
0.46000    45554.50781250  4095.12255859
0.46100    45788.93750000  4442.44287109
0.46200    46024.43750000  3516.03710938
0.46300    46257.21093750  3863.40258789
0.46400    46488.44140625  4539.59667969
0.46500    46717.13671875  3265.52807617
0.46600    46943.46875000  3946.06811523
0.46700    47165.52343750  3973.22387695
0.46800    47386.54687500  5333.83007812
0.46900    47601.69921875  4362.69580078
0.47000    47813.08984375  3715.79443359
0.47100    48020.85546875  4079.85205078
0.47200    48223.81250000  5132.21972656
0.47300    48422.36718750  4131.39648438
0.47400    48614.26171875  4156.51953125
0.47500    48801.84375000  4181.34228516
0.47600    48984.75781250  5958.26123047
0.47700    49159.10156250  4934.59082031
0.47800    49328.55078125  5670.81054688
0.47900    49492.25000000  3919.78637695
0.48000    49648.19531250  6447.81152344
0.48100    49798.94531250  4320.55664062
0.48200    49939.23046875  4703.52685547
0.48300    50074.08984375  4725.99267578
0.48400    50202.49218750  4382.67773438
0.48500    50322.26562500  4769.04101562
0.48600    50435.66406250  5158.05566406
0.48700    50539.69140625  4069.45605469
0.48800    50635.33593750  5942.56347656
0.48900    50723.44531250  5592.26025391
0.49000    50803.79296875  5986.71923828
0.49100    50875.92578125  3754.64355469
0.49200    50939.09765625  4897.03027344
0.49300    50994.39453125  3778.68481445
0.49400    51040.48828125  4168.73193359
0.49500    51077.81250000  3800.18945312
0.49600    51107.57812500  5334.09814453
0.49700    51128.27343750  3819.28198242
0.49800    51140.41406250  4976.21826172
0.49900    51143.58203125  5370.07617188
0.50000    51138.62109375  6917.52148438
